uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,19
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SC,PNEUMONIA,DOMICILIO,"30 - 39",F,1
SC,PNEUMONIA,DOMICILIO,"30 - 39",M,3
SC,PNEUMONIA,HOSPITAL,"30 - 39",F,43
SC,PNEUMONIA,HOSPITAL,"30 - 39",M,46
SC,PNEUMONIA,IGNORADO,"30 - 39",F,1
SC,PNEUMONIA,OUTRO,"30 - 39",M,1
SC,SEPTICEMIA,HOSPITAL,"30 - 39",F,50
SC,SEPTICEMIA,HOSPITAL,"30 - 39",M,42
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
SC,SRAG,HOSPITAL,"30 - 39",F,5
SC,SRAG,HOSPITAL,"30 - 39",M,2
SE,OUTRAS,DOMICILIO,"30 - 39",F,8
SE,OUTRAS,DOMICILIO,"30 - 39",M,21
SE,OUTRAS,HOSPITAL,"30 - 39",F,44
SE,OUTRAS,HOSPITAL,"30 - 39",M,71
SE,OUTRAS,IGNORADO,"30 - 39",F,1
SE,OUTRAS,IGNORADO,"30 - 39",M,1
SE,OUTRAS,OUTRO,"30 - 39",F,2
SE,OUTRAS,OUTRO,"30 - 39",M,6
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,33
SE,OUTRAS,VIA_PUBLICA,"30 - 39",M,20
SE,COVID,HOSPITAL,"30 - 39",F,24
SE,COVID,HOSPITAL,"30 - 39",M,50
SE,COVID,IGNORADO,"30 - 39",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
SE,INDETERMINADA,DOMICILIO,"30 - 39",M,2
SE,INDETERMINADA,HOSPITAL,"30 - 39",F,3
SE,INDETERMINADA,HOSPITAL,"30 - 39",M,2
SE,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,5
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,14
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,11
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
SE,PNEUMONIA,DOMICILIO,"30 - 39",M,1
SE,PNEUMONIA,HOSPITAL,"30 - 39",F,11
SE,PNEUMONIA,HOSPITAL,"30 - 39",M,13
SE,PNEUMONIA,IGNORADO,"30 - 39",M,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SE,SEPTICEMIA,HOSPITAL,"30 - 39",F,28
SE,SEPTICEMIA,HOSPITAL,"30 - 39",M,28
SE,SEPTICEMIA,IGNORADO,"30 - 39",M,1
SE,SEPTICEMIA,OUTRO,"30 - 39",M,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SE,SRAG,HOSPITAL,"30 - 39",M,1
SE,SRAG,IGNORADO,"30 - 39",F,1
SP,OUTRAS,DOMICILIO,"30 - 39",F,347
SP,OUTRAS,DOMICILIO,"30 - 39",M,970
SP,OUTRAS,HOSPITAL,"30 - 39",F,1164
SP,OUTRAS,HOSPITAL,"30 - 39",I,3
SP,OUTRAS,HOSPITAL,"30 - 39",M,2033
SP,OUTRAS,IGNORADO,"30 - 39",F,11
SP,OUTRAS,IGNORADO,"30 - 39",I,1
SP,OUTRAS,IGNORADO,"30 - 39",M,26
SP,OUTRAS,OUTRO,"30 - 39",F,60
SP,OUTRAS,OUTRO,"30 - 39",M,304
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,85
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,201
SP,OUTRAS,POSTO_SAUDE,"30 - 39",F,2
SP,OUTRAS,POSTO_SAUDE,"30 - 39",M,8
SP,OUTRAS,VIA_PUBLICA,"30 - 39",F,71
SP,OUTRAS,VIA_PUBLICA,"30 - 39",M,634
SP,COVID,DOMICILIO,"30 - 39",F,7
SP,COVID,DOMICILIO,"30 - 39",M,16
SP,COVID,HOSPITAL,"30 - 39",F,461
SP,COVID,HOSPITAL,"30 - 39",I,1
SP,COVID,HOSPITAL,"30 - 39",M,709
SP,COVID,IGNORADO,"30 - 39",F,2
SP,COVID,IGNORADO,"30 - 39",M,2
SP,COVID,OUTRO,"30 - 39",F,6
SP,COVID,OUTRO,"30 - 39",M,5
SP,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,11
SP,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,18
SP,COVID,POSTO_SAUDE,"30 - 39",F,2
SP,COVID,VIA_PUBLICA,"30 - 39",M,2
SP,INDETERMINADA,DOMICILIO,"30 - 39",F,10
SP,INDETERMINADA,DOMICILIO,"30 - 39",M,32
SP,INDETERMINADA,HOSPITAL,"30 - 39",F,9
SP,INDETERMINADA,HOSPITAL,"30 - 39",M,16
SP,INDETERMINADA,IGNORADO,"30 - 39",M,1
SP,INDETERMINADA,OUTRO,"30 - 39",F,4
SP,INDETERMINADA,OUTRO,"30 - 39",M,8
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
SP,INDETERMINADA,VIA_PUBLICA,"30 - 39",F,1
SP,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,13
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"30 - 39",F,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,13
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,41
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,250
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,257
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,10
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,11
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,20
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,18
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"30 - 39",M,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,10
SP,PNEUMONIA,DOMICILIO,"30 - 39",F,12
SP,PNEUMONIA,DOMICILIO,"30 - 39",M,33
SP,PNEUMONIA,HOSPITAL,"30 - 39",F,282
SP,PNEUMONIA,HOSPITAL,"30 - 39",M,563
SP,PNEUMONIA,IGNORADO,"30 - 39",M,2
SP,PNEUMONIA,OUTRO,"30 - 39",F,2
SP,PNEUMONIA,OUTRO,"30 - 39",M,9
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,12
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,14
SP,PNEUMONIA,POSTO_SAUDE,"30 - 39",M,1
SP,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,7
SP,SEPTICEMIA,DOMICILIO,"30 - 39",M,9
SP,SEPTICEMIA,HOSPITAL,"30 - 39",F,405
SP,SEPTICEMIA,HOSPITAL,"30 - 39",M,512
SP,SEPTICEMIA,IGNORADO,"30 - 39",F,4
SP,SEPTICEMIA,IGNORADO,"30 - 39",M,3
SP,SEPTICEMIA,OUTRO,"30 - 39",F,3
SP,SEPTICEMIA,OUTRO,"30 - 39",M,4
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,11
SP,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,2
SP,SRAG,DOMICILIO,"30 - 39",M,1
SP,SRAG,HOSPITAL,"30 - 39",F,32
SP,SRAG,HOSPITAL,"30 - 39",M,30
SP,SRAG,OUTRO,"30 - 39",F,1
SP,SRAG,OUTRO,"30 - 39",M,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
SP,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
TO,OUTRAS,DOMICILIO,"30 - 39",F,10
TO,OUTRAS,DOMICILIO,"30 - 39",M,17
TO,OUTRAS,HOSPITAL,"30 - 39",F,23
TO,OUTRAS,HOSPITAL,"30 - 39",M,44
TO,OUTRAS,IGNORADO,"30 - 39",F,1
TO,OUTRAS,IGNORADO,"30 - 39",M,2
TO,OUTRAS,OUTRO,"30 - 39",F,1
TO,OUTRAS,OUTRO,"30 - 39",M,8
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
TO,OUTRAS,VIA_PUBLICA,"30 - 39",F,3
TO,OUTRAS,VIA_PUBLICA,"30 - 39",M,15
TO,COVID,DOMICILIO,"30 - 39",M,1
TO,COVID,HOSPITAL,"30 - 39",F,11
TO,COVID,HOSPITAL,"30 - 39",M,18
TO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
TO,INDETERMINADA,DOMICILIO,"30 - 39",F,2
TO,INDETERMINADA,HOSPITAL,"30 - 39",F,1
TO,INDETERMINADA,OUTRO,"30 - 39",F,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,7
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,2
TO,PNEUMONIA,DOMICILIO,"30 - 39",M,1
TO,PNEUMONIA,HOSPITAL,"30 - 39",F,4
TO,PNEUMONIA,HOSPITAL,"30 - 39",M,14
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
TO,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
TO,SEPTICEMIA,DOMICILIO,"30 - 39",M,1
TO,SEPTICEMIA,HOSPITAL,"30 - 39",F,13
TO,SEPTICEMIA,HOSPITAL,"30 - 39",M,12
AC,OUTRAS,DOMICILIO,"40 - 49",F,24
AC,OUTRAS,DOMICILIO,"40 - 49",M,40
AC,OUTRAS,HOSPITAL,"40 - 49",F,37
AC,OUTRAS,HOSPITAL,"40 - 49",M,58
AC,OUTRAS,OUTRO,"40 - 49",F,3
AC,OUTRAS,OUTRO,"40 - 49",M,18
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
AC,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
AC,OUTRAS,VIA_PUBLICA,"40 - 49",M,6
AC,COVID,DOMICILIO,"40 - 49",F,1
AC,COVID,DOMICILIO,"40 - 49",M,2
AC,COVID,HOSPITAL,"40 - 49",F,21
AC,COVID,HOSPITAL,"40 - 49",M,41
AC,INDETERMINADA,DOMICILIO,"40 - 49",F,1
AC,INDETERMINADA,DOMICILIO,"40 - 49",M,1
AC,INDETERMINADA,OUTRO,"40 - 49",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,4
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,10
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
AC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
AC,PNEUMONIA,HOSPITAL,"40 - 49",F,13
AC,PNEUMONIA,HOSPITAL,"40 - 49",M,20
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AC,SEPTICEMIA,HOSPITAL,"40 - 49",F,15
AC,SEPTICEMIA,HOSPITAL,"40 - 49",M,18
AC,SRAG,HOSPITAL,"40 - 49",M,2
AL,OUTRAS,DOMICILIO,"40 - 49",F,66
AL,OUTRAS,DOMICILIO,"40 - 49",M,162
AL,OUTRAS,HOSPITAL,"40 - 49",F,149
AL,OUTRAS,HOSPITAL,"40 - 49",M,262
AL,OUTRAS,IGNORADO,"40 - 49",M,2
AL,OUTRAS,OUTRO,"40 - 49",F,5
AL,OUTRAS,OUTRO,"40 - 49",M,30
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
AL,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
AL,OUTRAS,VIA_PUBLICA,"40 - 49",M,67
AL,COVID,DOMICILIO,"40 - 49",F,2
AL,COVID,DOMICILIO,"40 - 49",M,3
AL,COVID,HOSPITAL,"40 - 49",F,53
AL,COVID,HOSPITAL,"40 - 49",I,1
AL,COVID,HOSPITAL,"40 - 49",M,95
AL,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AL,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
AL,INDETERMINADA,DOMICILIO,"40 - 49",F,2
AL,INDETERMINADA,DOMICILIO,"40 - 49",M,1
AL,INDETERMINADA,HOSPITAL,"40 - 49",F,1
AL,INDETERMINADA,HOSPITAL,"40 - 49",M,3
AL,INDETERMINADA,OUTRO,"40 - 49",M,2
AL,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,9
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,7
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,42
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,33
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
AL,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,3
AL,PNEUMONIA,DOMICILIO,"40 - 49",M,2
AL,PNEUMONIA,HOSPITAL,"40 - 49",F,29
AL,PNEUMONIA,HOSPITAL,"40 - 49",M,55
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
AL,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
AL,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
AL,SEPTICEMIA,HOSPITAL,"40 - 49",F,52
AL,SEPTICEMIA,HOSPITAL,"40 - 49",M,72
AL,SEPTICEMIA,IGNORADO,"40 - 49",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AL,SRAG,DOMICILIO,"40 - 49",M,1
AL,SRAG,HOSPITAL,"40 - 49",F,5
AL,SRAG,HOSPITAL,"40 - 49",M,9
AL,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AL,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AM,OUTRAS,DOMICILIO,"40 - 49",F,63
AM,OUTRAS,DOMICILIO,"40 - 49",M,109
AM,OUTRAS,HOSPITAL,"40 - 49",F,178
AM,OUTRAS,HOSPITAL,"40 - 49",M,189
AM,OUTRAS,OUTRO,"40 - 49",F,9
AM,OUTRAS,OUTRO,"40 - 49",M,39
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
AM,OUTRAS,POSTO_SAUDE,"40 - 49",M,1
AM,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
AM,OUTRAS,VIA_PUBLICA,"40 - 49",M,31
AM,COVID,DOMICILIO,"40 - 49",M,3
AM,COVID,HOSPITAL,"40 - 49",F,83
AM,COVID,HOSPITAL,"40 - 49",M,135
AM,COVID,OUTRO,"40 - 49",F,2
AM,COVID,OUTRO,"40 - 49",M,2
AM,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AM,COVID,VIA_PUBLICA,"40 - 49",M,1
AM,INDETERMINADA,DOMICILIO,"40 - 49",F,1
AM,INDETERMINADA,DOMICILIO,"40 - 49",M,6
AM,INDETERMINADA,HOSPITAL,"40 - 49",F,1
AM,INDETERMINADA,HOSPITAL,"40 - 49",M,2
AM,INDETERMINADA,OUTRO,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,4
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,32
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,33
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,3
AM,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
AM,PNEUMONIA,DOMICILIO,"40 - 49",M,2
AM,PNEUMONIA,HOSPITAL,"40 - 49",F,38
AM,PNEUMONIA,HOSPITAL,"40 - 49",M,84
AM,PNEUMONIA,OUTRO,"40 - 49",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AM,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AM,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
AM,SEPTICEMIA,HOSPITAL,"40 - 49",F,53
AM,SEPTICEMIA,HOSPITAL,"40 - 49",M,68
AM,SEPTICEMIA,OUTRO,"40 - 49",F,2
AM,SEPTICEMIA,OUTRO,"40 - 49",M,1
AM,SRAG,HOSPITAL,"40 - 49",F,21
AM,SRAG,HOSPITAL,"40 - 49",M,46
AP,OUTRAS,AMBULANCIA,"40 - 49",F,1
AP,OUTRAS,DOMICILIO,"40 - 49",F,6
AP,OUTRAS,DOMICILIO,"40 - 49",M,15
AP,OUTRAS,HOSPITAL,"40 - 49",F,30
AP,OUTRAS,HOSPITAL,"40 - 49",M,29
AP,OUTRAS,OUTRO,"40 - 49",F,2
AP,OUTRAS,OUTRO,"40 - 49",M,3
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,OUTRAS,POSTO_SAUDE,"40 - 49",F,1
AP,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
AP,OUTRAS,VIA_PUBLICA,"40 - 49",M,4
AP,COVID,DOMICILIO,"40 - 49",M,3
AP,COVID,HOSPITAL,"40 - 49",F,26
AP,COVID,HOSPITAL,"40 - 49",I,1
AP,COVID,HOSPITAL,"40 - 49",M,46
AP,COVID,IGNORADO,"40 - 49",M,1
AP,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AP,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,8
AP,COVID,VIA_PUBLICA,"40 - 49",F,1
AP,INDETERMINADA,DOMICILIO,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,6
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,9
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,5
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
AP,PNEUMONIA,HOSPITAL,"40 - 49",F,8
AP,PNEUMONIA,HOSPITAL,"40 - 49",M,9
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,SEPTICEMIA,HOSPITAL,"40 - 49",F,14
AP,SEPTICEMIA,HOSPITAL,"40 - 49",M,15
AP,SRAG,HOSPITAL,"40 - 49",M,1
BA,OUTRAS,DOMICILIO,"40 - 49",F,345
BA,OUTRAS,DOMICILIO,"40 - 49",M,690
BA,OUTRAS,HOSPITAL,"40 - 49",F,727
BA,OUTRAS,HOSPITAL,"40 - 49",M,918
BA,OUTRAS,IGNORADO,"40 - 49",F,7
BA,OUTRAS,IGNORADO,"40 - 49",M,16
BA,OUTRAS,OUTRO,"40 - 49",F,32
BA,OUTRAS,OUTRO,"40 - 49",M,123
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,96
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,114
BA,OUTRAS,VIA_PUBLICA,"40 - 49",F,17
BA,OUTRAS,VIA_PUBLICA,"40 - 49",M,131
BA,COVID,DOMICILIO,"40 - 49",F,10
BA,COVID,DOMICILIO,"40 - 49",M,7
BA,COVID,HOSPITAL,"40 - 49",F,247
BA,COVID,HOSPITAL,"40 - 49",I,1
BA,COVID,HOSPITAL,"40 - 49",M,326
BA,COVID,IGNORADO,"40 - 49",M,1
BA,COVID,OUTRO,"40 - 49",F,7
BA,COVID,OUTRO,"40 - 49",M,6
BA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,16
BA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,19
BA,COVID,VIA_PUBLICA,"40 - 49",F,1
BA,COVID,VIA_PUBLICA,"40 - 49",M,3
BA,INDETERMINADA,DOMICILIO,"40 - 49",M,2
BA,INDETERMINADA,IGNORADO,"40 - 49",F,1
BA,INDETERMINADA,OUTRO,"40 - 49",F,1
BA,INDETERMINADA,OUTRO,"40 - 49",M,1
BA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,26
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,23
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,169
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,168
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,17
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,25
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,3
BA,PNEUMONIA,DOMICILIO,"40 - 49",F,2
BA,PNEUMONIA,DOMICILIO,"40 - 49",M,6
BA,PNEUMONIA,HOSPITAL,"40 - 49",F,93
BA,PNEUMONIA,HOSPITAL,"40 - 49",M,139
BA,PNEUMONIA,OUTRO,"40 - 49",F,2
BA,PNEUMONIA,OUTRO,"40 - 49",I,1
BA,PNEUMONIA,OUTRO,"40 - 49",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
BA,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",F,5
BA,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
BA,SEPTICEMIA,HOSPITAL,"40 - 49",F,203
BA,SEPTICEMIA,HOSPITAL,"40 - 49",M,272
BA,SEPTICEMIA,OUTRO,"40 - 49",F,1
BA,SEPTICEMIA,OUTRO,"40 - 49",M,4
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,15
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,21
BA,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,1
BA,SRAG,DOMICILIO,"40 - 49",F,1
BA,SRAG,HOSPITAL,"40 - 49",F,11
BA,SRAG,HOSPITAL,"40 - 49",M,13
BA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
CE,OUTRAS,AMBULANCIA,"40 - 49",M,2
CE,OUTRAS,DOMICILIO,"40 - 49",F,127
CE,OUTRAS,DOMICILIO,"40 - 49",M,298
CE,OUTRAS,HOSPITAL,"40 - 49",F,286
CE,OUTRAS,HOSPITAL,"40 - 49",M,492
CE,OUTRAS,IGNORADO,"40 - 49",F,84
CE,OUTRAS,IGNORADO,"40 - 49",M,218
CE,OUTRAS,OUTRO,"40 - 49",F,23
CE,OUTRAS,OUTRO,"40 - 49",M,61
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,27
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,53
CE,OUTRAS,VIA_PUBLICA,"40 - 49",F,12
CE,OUTRAS,VIA_PUBLICA,"40 - 49",M,112
CE,COVID,DOMICILIO,"40 - 49",F,4
CE,COVID,DOMICILIO,"40 - 49",M,15
CE,COVID,HOSPITAL,"40 - 49",F,122
CE,COVID,HOSPITAL,"40 - 49",I,2
CE,COVID,HOSPITAL,"40 - 49",M,269
CE,COVID,IGNORADO,"40 - 49",F,22
CE,COVID,IGNORADO,"40 - 49",M,28
CE,COVID,OUTRO,"40 - 49",F,5
CE,COVID,OUTRO,"40 - 49",M,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,18
CE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,39
CE,INDETERMINADA,DOMICILIO,"40 - 49",F,2
CE,INDETERMINADA,DOMICILIO,"40 - 49",M,5
CE,INDETERMINADA,HOSPITAL,"40 - 49",F,3
CE,INDETERMINADA,HOSPITAL,"40 - 49",M,3
CE,INDETERMINADA,OUTRO,"40 - 49",M,2
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,7
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,14
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,64
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,54
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,15
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,18
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
CE,PNEUMONIA,DOMICILIO,"40 - 49",F,6
