uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PE,OUTRAS,OUTRO,"20 - 29",F,10
PE,OUTRAS,OUTRO,"20 - 29",I,1
PE,OUTRAS,OUTRO,"20 - 29",M,73
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,7
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,23
PE,OUTRAS,VIA_PUBLICA,"20 - 29",F,25
PE,OUTRAS,VIA_PUBLICA,"20 - 29",M,246
PE,INDETERMINADA,DOMICILIO,"20 - 29",F,4
PE,INDETERMINADA,DOMICILIO,"20 - 29",M,5
PE,INDETERMINADA,HOSPITAL,"20 - 29",F,5
PE,INDETERMINADA,HOSPITAL,"20 - 29",M,9
PE,INDETERMINADA,IGNORADO,"20 - 29",M,2
PE,INDETERMINADA,OUTRO,"20 - 29",F,2
PE,INDETERMINADA,OUTRO,"20 - 29",M,5
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PE,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,5
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,7
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,23
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,36
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
PE,PNEUMONIA,DOMICILIO,"20 - 29",F,2
PE,PNEUMONIA,DOMICILIO,"20 - 29",M,5
PE,PNEUMONIA,HOSPITAL,"20 - 29",F,32
PE,PNEUMONIA,HOSPITAL,"20 - 29",M,40
PE,PNEUMONIA,OUTRO,"20 - 29",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PE,SEPTICEMIA,DOMICILIO,"20 - 29",F,2
PE,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
PE,SEPTICEMIA,HOSPITAL,"20 - 29",F,50
PE,SEPTICEMIA,HOSPITAL,"20 - 29",M,108
PE,SEPTICEMIA,OUTRO,"20 - 29",M,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PE,SEPTICEMIA,VIA_PUBLICA,"20 - 29",M,1
PE,SRAG,HOSPITAL,"20 - 29",F,2
PE,SRAG,HOSPITAL,"20 - 29",M,1
PI,OUTRAS,DOMICILIO,"20 - 29",F,5
PI,OUTRAS,DOMICILIO,"20 - 29",M,19
PI,OUTRAS,HOSPITAL,"20 - 29",F,31
PI,OUTRAS,HOSPITAL,"20 - 29",M,39
PI,OUTRAS,OUTRO,"20 - 29",F,1
PI,OUTRAS,OUTRO,"20 - 29",M,11
PI,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
PI,OUTRAS,VIA_PUBLICA,"20 - 29",M,7
PI,INDETERMINADA,DOMICILIO,"20 - 29",F,2
PI,INDETERMINADA,HOSPITAL,"20 - 29",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,6
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,8
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
PI,PNEUMONIA,DOMICILIO,"20 - 29",F,1
PI,PNEUMONIA,DOMICILIO,"20 - 29",M,3
PI,PNEUMONIA,HOSPITAL,"20 - 29",F,13
PI,PNEUMONIA,HOSPITAL,"20 - 29",M,7
PI,PNEUMONIA,OUTRO,"20 - 29",M,1
PI,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
PI,SEPTICEMIA,HOSPITAL,"20 - 29",F,20
PI,SEPTICEMIA,HOSPITAL,"20 - 29",M,16
PI,SEPTICEMIA,OUTRO,"20 - 29",F,1
PI,SEPTICEMIA,VIA_PUBLICA,"20 - 29",F,1
PI,SRAG,HOSPITAL,"20 - 29",M,1
PR,OUTRAS,DOMICILIO,"20 - 29",F,40
PR,OUTRAS,DOMICILIO,"20 - 29",M,105
PR,OUTRAS,HOSPITAL,"20 - 29",F,109
PR,OUTRAS,HOSPITAL,"20 - 29",M,261
PR,OUTRAS,IGNORADO,"20 - 29",M,2
PR,OUTRAS,OUTRO,"20 - 29",F,16
PR,OUTRAS,OUTRO,"20 - 29",M,145
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,20
PR,OUTRAS,VIA_PUBLICA,"20 - 29",F,13
PR,OUTRAS,VIA_PUBLICA,"20 - 29",M,191
PR,INDETERMINADA,OUTRO,"20 - 29",M,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,17
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,35
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PR,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
PR,PNEUMONIA,DOMICILIO,"20 - 29",F,2
PR,PNEUMONIA,DOMICILIO,"20 - 29",M,2
PR,PNEUMONIA,HOSPITAL,"20 - 29",F,41
PR,PNEUMONIA,HOSPITAL,"20 - 29",M,71
PR,PNEUMONIA,OUTRO,"20 - 29",F,1
PR,PNEUMONIA,OUTRO,"20 - 29",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
PR,SEPTICEMIA,HOSPITAL,"20 - 29",F,40
PR,SEPTICEMIA,HOSPITAL,"20 - 29",M,51
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PR,SRAG,HOSPITAL,"20 - 29",F,1
PR,SRAG,HOSPITAL,"20 - 29",M,2
RJ,OUTRAS,DOMICILIO,"20 - 29",F,33
RJ,OUTRAS,DOMICILIO,"20 - 29",M,89
RJ,OUTRAS,HOSPITAL,"20 - 29",F,255
RJ,OUTRAS,HOSPITAL,"20 - 29",M,765
RJ,OUTRAS,IGNORADO,"20 - 29",M,4
RJ,OUTRAS,OUTRO,"20 - 29",F,17
RJ,OUTRAS,OUTRO,"20 - 29",M,160
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,77
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,162
RJ,OUTRAS,POSTO_SAUDE,"20 - 29",M,1
RJ,OUTRAS,VIA_PUBLICA,"20 - 29",F,5
RJ,OUTRAS,VIA_PUBLICA,"20 - 29",M,149
RJ,INDETERMINADA,DOMICILIO,"20 - 29",M,1
RJ,INDETERMINADA,HOSPITAL,"20 - 29",F,1
RJ,INDETERMINADA,HOSPITAL,"20 - 29",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,32
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,48
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,10
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,14
RJ,PNEUMONIA,DOMICILIO,"20 - 29",F,4
RJ,PNEUMONIA,DOMICILIO,"20 - 29",M,3
RJ,PNEUMONIA,HOSPITAL,"20 - 29",F,96
RJ,PNEUMONIA,HOSPITAL,"20 - 29",M,123
RJ,PNEUMONIA,OUTRO,"20 - 29",M,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,6
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,20
RJ,SEPTICEMIA,DOMICILIO,"20 - 29",F,4
RJ,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
RJ,SEPTICEMIA,HOSPITAL,"20 - 29",F,137
RJ,SEPTICEMIA,HOSPITAL,"20 - 29",M,163
RJ,SEPTICEMIA,OUTRO,"20 - 29",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,11
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,15
RJ,SRAG,HOSPITAL,"20 - 29",F,2
RJ,SRAG,HOSPITAL,"20 - 29",M,3
RN,OUTRAS,DOMICILIO,"20 - 29",F,7
RN,OUTRAS,DOMICILIO,"20 - 29",M,27
RN,OUTRAS,HOSPITAL,"20 - 29",F,30
RN,OUTRAS,HOSPITAL,"20 - 29",M,63
RN,OUTRAS,IGNORADO,"20 - 29",F,2
RN,OUTRAS,IGNORADO,"20 - 29",M,3
RN,OUTRAS,OUTRO,"20 - 29",F,2
RN,OUTRAS,OUTRO,"20 - 29",M,14
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
RN,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
RN,OUTRAS,VIA_PUBLICA,"20 - 29",M,60
RN,INDETERMINADA,HOSPITAL,"20 - 29",F,3
RN,INDETERMINADA,HOSPITAL,"20 - 29",M,2
RN,INDETERMINADA,OUTRO,"20 - 29",F,1
RN,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RN,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
RN,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,2
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,4
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,7
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
RN,PNEUMONIA,DOMICILIO,"20 - 29",F,5
RN,PNEUMONIA,DOMICILIO,"20 - 29",M,2
RN,PNEUMONIA,HOSPITAL,"20 - 29",F,12
RN,PNEUMONIA,HOSPITAL,"20 - 29",M,18
RN,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
RN,SEPTICEMIA,DOMICILIO,"20 - 29",M,3
RN,SEPTICEMIA,HOSPITAL,"20 - 29",F,17
RN,SEPTICEMIA,HOSPITAL,"20 - 29",M,12
RN,SEPTICEMIA,IGNORADO,"20 - 29",M,1
RN,SEPTICEMIA,OUTRO,"20 - 29",M,1
RN,SEPTICEMIA,POSTO_SAUDE,"20 - 29",M,1
RN,SRAG,HOSPITAL,"20 - 29",F,2
RO,OUTRAS,DOMICILIO,"20 - 29",F,7
RO,OUTRAS,DOMICILIO,"20 - 29",M,17
RO,OUTRAS,HOSPITAL,"20 - 29",F,18
RO,OUTRAS,HOSPITAL,"20 - 29",M,46
RO,OUTRAS,IGNORADO,"20 - 29",F,1
RO,OUTRAS,OUTRO,"20 - 29",F,2
RO,OUTRAS,OUTRO,"20 - 29",M,17
RO,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
RO,OUTRAS,VIA_PUBLICA,"20 - 29",M,30
RO,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,11
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
RO,PNEUMONIA,HOSPITAL,"20 - 29",F,4
RO,PNEUMONIA,HOSPITAL,"20 - 29",M,6
RO,SEPTICEMIA,HOSPITAL,"20 - 29",F,5
RO,SEPTICEMIA,HOSPITAL,"20 - 29",M,13
RO,SEPTICEMIA,IGNORADO,"20 - 29",M,1
RR,OUTRAS,DOMICILIO,"20 - 29",F,5
RR,OUTRAS,DOMICILIO,"20 - 29",M,9
RR,OUTRAS,HOSPITAL,"20 - 29",F,21
RR,OUTRAS,HOSPITAL,"20 - 29",M,38
RR,OUTRAS,IGNORADO,"20 - 29",M,1
RR,OUTRAS,OUTRO,"20 - 29",F,2
RR,OUTRAS,OUTRO,"20 - 29",M,7
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
RR,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
RR,OUTRAS,VIA_PUBLICA,"20 - 29",M,10
RR,INDETERMINADA,HOSPITAL,"20 - 29",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,2
RR,PNEUMONIA,HOSPITAL,"20 - 29",F,5
RR,PNEUMONIA,HOSPITAL,"20 - 29",M,9
RR,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
RR,SEPTICEMIA,HOSPITAL,"20 - 29",F,6
RR,SEPTICEMIA,HOSPITAL,"20 - 29",M,9
RS,OUTRAS,DOMICILIO,"20 - 29",F,25
RS,OUTRAS,DOMICILIO,"20 - 29",M,42
RS,OUTRAS,HOSPITAL,"20 - 29",F,93
RS,OUTRAS,HOSPITAL,"20 - 29",M,107
RS,OUTRAS,IGNORADO,"20 - 29",F,5
RS,OUTRAS,IGNORADO,"20 - 29",M,5
RS,OUTRAS,OUTRO,"20 - 29",F,2
RS,OUTRAS,OUTRO,"20 - 29",M,25
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,8
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,10
RS,OUTRAS,VIA_PUBLICA,"20 - 29",F,5
RS,OUTRAS,VIA_PUBLICA,"20 - 29",M,20
RS,INDETERMINADA,DOMICILIO,"20 - 29",M,4
RS,INDETERMINADA,HOSPITAL,"20 - 29",M,1
RS,INDETERMINADA,OUTRO,"20 - 29",M,5
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,18
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,26
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
RS,PNEUMONIA,DOMICILIO,"20 - 29",F,2
RS,PNEUMONIA,HOSPITAL,"20 - 29",F,34
RS,PNEUMONIA,HOSPITAL,"20 - 29",M,65
RS,PNEUMONIA,IGNORADO,"20 - 29",M,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
RS,PNEUMONIA,VIA_PUBLICA,"20 - 29",F,1
RS,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
RS,SEPTICEMIA,HOSPITAL,"20 - 29",F,50
RS,SEPTICEMIA,HOSPITAL,"20 - 29",I,2
RS,SEPTICEMIA,HOSPITAL,"20 - 29",M,56
RS,SEPTICEMIA,IGNORADO,"20 - 29",F,3
RS,SEPTICEMIA,IGNORADO,"20 - 29",M,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
RS,SEPTICEMIA,VIA_PUBLICA,"20 - 29",M,1
RS,SRAG,HOSPITAL,"20 - 29",F,1
RS,SRAG,HOSPITAL,"20 - 29",M,1
SC,OUTRAS,DOMICILIO,"20 - 29",F,14
SC,OUTRAS,DOMICILIO,"20 - 29",M,32
SC,OUTRAS,HOSPITAL,"20 - 29",F,55
SC,OUTRAS,HOSPITAL,"20 - 29",M,109
SC,OUTRAS,OUTRO,"20 - 29",F,5
SC,OUTRAS,OUTRO,"20 - 29",M,21
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
SC,OUTRAS,VIA_PUBLICA,"20 - 29",F,6
SC,OUTRAS,VIA_PUBLICA,"20 - 29",M,34
SC,INDETERMINADA,HOSPITAL,"20 - 29",M,3
SC,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,8
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,12
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
SC,PNEUMONIA,DOMICILIO,"20 - 29",F,2
SC,PNEUMONIA,DOMICILIO,"20 - 29",M,1
SC,PNEUMONIA,HOSPITAL,"20 - 29",F,20
SC,PNEUMONIA,HOSPITAL,"20 - 29",M,25
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
SC,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
SC,SEPTICEMIA,HOSPITAL,"20 - 29",F,26
SC,SEPTICEMIA,HOSPITAL,"20 - 29",M,18
SC,SRAG,HOSPITAL,"20 - 29",M,1
SE,OUTRAS,DOMICILIO,"20 - 29",F,3
SE,OUTRAS,DOMICILIO,"20 - 29",M,13
SE,OUTRAS,HOSPITAL,"20 - 29",F,28
SE,OUTRAS,HOSPITAL,"20 - 29",M,57
SE,OUTRAS,IGNORADO,"20 - 29",M,1
SE,OUTRAS,OUTRO,"20 - 29",F,1
SE,OUTRAS,OUTRO,"20 - 29",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,7
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,14
SE,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
SE,OUTRAS,VIA_PUBLICA,"20 - 29",M,35
SE,INDETERMINADA,DOMICILIO,"20 - 29",F,1
SE,INDETERMINADA,HOSPITAL,"20 - 29",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,6
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,5
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,8
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,3
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,3
SE,PNEUMONIA,DOMICILIO,"20 - 29",M,1
SE,PNEUMONIA,HOSPITAL,"20 - 29",F,12
SE,PNEUMONIA,HOSPITAL,"20 - 29",I,1
SE,PNEUMONIA,HOSPITAL,"20 - 29",M,13
SE,SEPTICEMIA,HOSPITAL,"20 - 29",F,17
SE,SEPTICEMIA,HOSPITAL,"20 - 29",M,18
SE,SRAG,HOSPITAL,"20 - 29",F,1
SP,OUTRAS,DOMICILIO,"20 - 29",F,143
SP,OUTRAS,DOMICILIO,"20 - 29",M,394
SP,OUTRAS,HOSPITAL,"20 - 29",F,635
SP,OUTRAS,HOSPITAL,"20 - 29",M,1411
SP,OUTRAS,IGNORADO,"20 - 29",F,3
SP,OUTRAS,IGNORADO,"20 - 29",I,1
SP,OUTRAS,IGNORADO,"20 - 29",M,31
SP,OUTRAS,OUTRO,"20 - 29",F,40
SP,OUTRAS,OUTRO,"20 - 29",M,265
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,41
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,121
SP,OUTRAS,POSTO_SAUDE,"20 - 29",F,1
SP,OUTRAS,POSTO_SAUDE,"20 - 29",M,8
SP,OUTRAS,VIA_PUBLICA,"20 - 29",F,74
SP,OUTRAS,VIA_PUBLICA,"20 - 29",M,548
SP,INDETERMINADA,DOMICILIO,"20 - 29",F,2
SP,INDETERMINADA,DOMICILIO,"20 - 29",M,9
SP,INDETERMINADA,HOSPITAL,"20 - 29",F,10
SP,INDETERMINADA,HOSPITAL,"20 - 29",M,22
SP,INDETERMINADA,OUTRO,"20 - 29",F,1
SP,INDETERMINADA,OUTRO,"20 - 29",M,5
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
SP,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,1
SP,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,7
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"20 - 29",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,8
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,22
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,86
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,116
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,6
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,9
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,4
SP,PNEUMONIA,DOMICILIO,"20 - 29",F,17
SP,PNEUMONIA,DOMICILIO,"20 - 29",M,33
SP,PNEUMONIA,HOSPITAL,"20 - 29",F,228
SP,PNEUMONIA,HOSPITAL,"20 - 29",M,341
SP,PNEUMONIA,IGNORADO,"20 - 29",F,2
SP,PNEUMONIA,IGNORADO,"20 - 29",M,1
SP,PNEUMONIA,OUTRO,"20 - 29",F,3
SP,PNEUMONIA,OUTRO,"20 - 29",M,4
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,12
SP,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,2
SP,SEPTICEMIA,DOMICILIO,"20 - 29",F,2
SP,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
SP,SEPTICEMIA,HOSPITAL,"20 - 29",F,203
SP,SEPTICEMIA,HOSPITAL,"20 - 29",M,241
SP,SEPTICEMIA,IGNORADO,"20 - 29",F,1
SP,SEPTICEMIA,IGNORADO,"20 - 29",M,3
SP,SEPTICEMIA,OUTRO,"20 - 29",F,1
SP,SEPTICEMIA,OUTRO,"20 - 29",M,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
SP,SEPTICEMIA,POSTO_SAUDE,"20 - 29",M,1
SP,SRAG,HOSPITAL,"20 - 29",F,1
SP,SRAG,HOSPITAL,"20 - 29",M,5
TO,OUTRAS,DOMICILIO,"20 - 29",F,1
TO,OUTRAS,DOMICILIO,"20 - 29",M,11
TO,OUTRAS,HOSPITAL,"20 - 29",F,12
TO,OUTRAS,HOSPITAL,"20 - 29",M,23
TO,OUTRAS,IGNORADO,"20 - 29",M,3
TO,OUTRAS,OUTRO,"20 - 29",M,8
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
TO,OUTRAS,POSTO_SAUDE,"20 - 29",M,1
TO,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
TO,OUTRAS,VIA_PUBLICA,"20 - 29",M,13
TO,INDETERMINADA,HOSPITAL,"20 - 29",M,2
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,4
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
TO,PNEUMONIA,DOMICILIO,"20 - 29",M,1
TO,PNEUMONIA,HOSPITAL,"20 - 29",F,3
TO,PNEUMONIA,HOSPITAL,"20 - 29",M,6
TO,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
TO,SEPTICEMIA,HOSPITAL,"20 - 29",F,6
TO,SEPTICEMIA,HOSPITAL,"20 - 29",M,6
AC,OUTRAS,AMBULANCIA,"30 - 39",M,1
AC,OUTRAS,DOMICILIO,"30 - 39",F,12
AC,OUTRAS,DOMICILIO,"30 - 39",M,22
AC,OUTRAS,HOSPITAL,"30 - 39",F,19
AC,OUTRAS,HOSPITAL,"30 - 39",M,42
AC,OUTRAS,IGNORADO,"30 - 39",F,1
AC,OUTRAS,IGNORADO,"30 - 39",M,1
AC,OUTRAS,OUTRO,"30 - 39",F,1
AC,OUTRAS,OUTRO,"30 - 39",M,11
AC,OUTRAS,VIA_PUBLICA,"30 - 39",M,17
AC,INDETERMINADA,DOMICILIO,"30 - 39",M,1
AC,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,7
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,3
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
AC,PNEUMONIA,HOSPITAL,"30 - 39",F,10
AC,PNEUMONIA,HOSPITAL,"30 - 39",M,9
